,DEPTH_MD,GROUP,FORMATION,CALI,RHOB,NPHI,DTC,BS,items
11095,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11096,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11097,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11098,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11099,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11100,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11101,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11102,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11103,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11104,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11105,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11106,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11107,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11108,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11109,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11110,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11111,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11112,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11113,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11114,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11115,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11116,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11117,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11118,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11119,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11120,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11121,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11122,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11123,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11124,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11125,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11126,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11127,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11128,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11129,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11130,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11131,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11132,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11133,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11134,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11135,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11136,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11137,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11138,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11139,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11140,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11141,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11142,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11143,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11144,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11145,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11146,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11147,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11148,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11149,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11150,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11151,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11152,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11153,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11154,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11155,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11156,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11157,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11158,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11159,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11160,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11161,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11162,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11163,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11164,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11165,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11166,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11167,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11168,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11169,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11170,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11171,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11172,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11173,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11174,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11175,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11176,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11177,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11178,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11179,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11180,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11181,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11182,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11183,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11184,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11185,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11186,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11187,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11188,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11189,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11190,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11191,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11192,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11193,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11194,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11195,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11196,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11197,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11198,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11199,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11200,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11201,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11202,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11203,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11204,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11205,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11206,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11207,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11208,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11209,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11210,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11211,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11212,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
11213,DeepDepth,SHETLAND,HardraadeFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122,"BS122, SHETLAND, HardraadeFm, DeepDepth, NarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
