level_0,index,DEPTH_MD,GROUP,FORMATION,CALI,RHOB,NPHI,DTC,BS
10310,10310,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10311,10311,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10312,10312,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10313,10313,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10314,10314,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10315,10315,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10316,10316,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10317,10317,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10318,10318,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10319,10319,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10320,10320,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10321,10321,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10322,10322,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10323,10323,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10324,10324,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10325,10325,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10326,10326,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10327,10327,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10328,10328,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10329,10329,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10330,10330,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10331,10331,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10332,10332,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10333,10333,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10334,10334,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10335,10335,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10336,10336,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10337,10337,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10338,10338,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10339,10339,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10340,10340,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10341,10341,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10342,10342,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10343,10343,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10344,10344,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10345,10345,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10346,10346,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10347,10347,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10348,10348,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10349,10349,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10350,10350,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10351,10351,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10352,10352,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10353,10353,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10354,10354,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10355,10355,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10356,10356,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10357,10357,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10358,10358,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10359,10359,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10360,10360,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10361,10361,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10362,10362,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10363,10363,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10364,10364,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10365,10365,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10366,10366,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10367,10367,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10368,10368,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10369,10369,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10370,10370,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10371,10371,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10372,10372,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10373,10373,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10374,10374,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10375,10375,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10376,10376,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10377,10377,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10378,10378,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10379,10379,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10380,10380,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10381,10381,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10382,10382,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10383,10383,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10384,10384,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10385,10385,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10386,10386,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10387,10387,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10388,10388,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10389,10389,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10390,10390,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10391,10391,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10392,10392,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10393,10393,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10394,10394,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10395,10395,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10396,10396,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10397,10397,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10398,10398,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10399,10399,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10400,10400,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10401,10401,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10402,10402,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10403,10403,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10404,10404,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10405,10405,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10406,10406,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10407,10407,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10408,10408,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10409,10409,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10410,10410,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10411,10411,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10412,10412,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10413,10413,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10414,10414,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10415,10415,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10416,10416,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10417,10417,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10418,10418,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10419,10419,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10420,10420,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,HighRHOB,LowPorosity,MidVelocity ,BS122
10421,10421,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,HighRHOB,LowPorosity,MidVelocity ,BS122
10422,10422,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10423,10423,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10424,10424,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10425,10425,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10426,10426,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10427,10427,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10428,10428,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10429,10429,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10430,10430,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10431,10431,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10432,10432,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10433,10433,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10434,10434,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10435,10435,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10436,10436,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10437,10437,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10438,10438,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10439,10439,DeepDepth,ROGALAND,BalderFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10440,10440,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10441,10441,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10442,10442,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10443,10443,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10444,10444,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10445,10445,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10446,10446,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10447,10447,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10448,10448,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10449,10449,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10450,10450,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10451,10451,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10452,10452,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10453,10453,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10454,10454,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10455,10455,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10456,10456,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10457,10457,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10458,10458,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10459,10459,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10460,10460,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10461,10461,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10462,10462,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10463,10463,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10464,10464,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10465,10465,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10466,10466,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10467,10467,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10468,10468,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10469,10469,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10470,10470,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10471,10471,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10472,10472,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10473,10473,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10474,10474,DeepDepth,ROGALAND,SeleFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10475,10475,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122
10476,10476,DeepDepth,ROGALAND,ListaFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122
10477,10477,DeepDepth,ROGALAND,ListaFm,NormalCaliper,LowRHOB,MidPorosity ,LowVelocity,BS122
10478,10478,DeepDepth,ROGALAND,ListaFm,NormalCaliper,LowRHOB,MidPorosity ,LowVelocity,BS122
10479,10479,DeepDepth,ROGALAND,ListaFm,NormalCaliper,LowRHOB,MidPorosity ,LowVelocity,BS122
10480,10480,DeepDepth,ROGALAND,ListaFm,NormalCaliper,LowRHOB,MidPorosity ,LowVelocity,BS122
10481,10481,DeepDepth,ROGALAND,ListaFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122
10482,10482,DeepDepth,ROGALAND,ListaFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122
10483,10483,DeepDepth,ROGALAND,ListaFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122
10484,10484,DeepDepth,ROGALAND,ListaFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122
10485,10485,DeepDepth,ROGALAND,ListaFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122
10486,10486,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10487,10487,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10488,10488,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10489,10489,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10490,10490,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10491,10491,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10492,10492,DeepDepth,ROGALAND,ListaFm,NormalCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10493,10493,DeepDepth,ROGALAND,ListaFm,NormalCaliper,HighRHOB,LowPorosity,MidVelocity ,BS122
10494,10494,DeepDepth,ROGALAND,ListaFm,NormalCaliper,HighRHOB,LowPorosity,MidVelocity ,BS122
10495,10495,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10496,10496,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10497,10497,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,LowVelocity,BS122
10498,10498,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,LowVelocity,BS122
10499,10499,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10500,10500,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10501,10501,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10502,10502,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10503,10503,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10504,10504,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10505,10505,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10506,10506,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10507,10507,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,HighRHOB,LowPorosity,MidVelocity ,BS122
10508,10508,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,HighRHOB,LowPorosity,MidVelocity ,BS122
10509,10509,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10510,10510,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10511,10511,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10512,10512,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10513,10513,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10514,10514,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10515,10515,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10516,10516,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10517,10517,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10518,10518,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,HighRHOB,LowPorosity,LowVelocity,BS122
10519,10519,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,LowVelocity,BS122
10520,10520,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10521,10521,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10522,10522,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122
10523,10523,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10524,10524,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10525,10525,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10526,10526,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
10527,10527,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,HighRHOB,LowPorosity,MidVelocity ,BS122
10528,10528,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,HighRHOB,LowPorosity,MidVelocity ,BS122
10529,10529,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,HighRHOB,LowPorosity,MidVelocity ,BS122
10530,10530,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,HighRHOB,LowPorosity,MidVelocity ,BS122
10531,10531,DeepDepth,ROGALAND,ListaFm,NarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS122
