"SandstoneShale, BS175, HORDALAND, UtsiraFm, InterDepth, NormalCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , LowVelocity, LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , LowVelocity, LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , LowVelocity, LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , LowVelocity, LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , LowVelocity, LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , LowVelocity, LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , LowVelocity, LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , LowVelocity, LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , LowVelocity, LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , LowVelocity, LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , LowVelocity, LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Coal, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, VESTLAND, SleipnerFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, MidRHOB , LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , MidPorosity "
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , MidPorosity "
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , MidPorosity "
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , MidPorosity "
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, LowVelocity, LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , LowPorosity"
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , MidPorosity "
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , MidPorosity "
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , MidPorosity "
"Limestone, BS85, DUNLIN, DrakeFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, VNarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Coal, BS85, DUNLIN, DrakeFm, UltraDDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
