WELL,CALI,RDEP,RMED,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,SP,LITHO_CODE,LITHO_CONF
33_9-17,8.8515987396,1.4502913952,1.4951599836,105.64282227,0.3128555715,3.0982925892,79.86618042,2.3960428238,-0.011894099,2384.434082,438449.59375,6814148.5,-2357.520996,97.107040405,30000.0,1.0
33_9-17,8.8515987396,1.4915277958,1.5441582203,105.0723114,0.2943077683,3.109716177,78.828865051,2.3907325268,-0.013,2384.5859375,438449.59375,6814148.5,-2357.672852,92.407737732,30000.0,1.0
33_9-17,8.8515987396,1.5120880604,1.5789783001,105.12660217,0.2843303084,3.1336050034,79.111335754,2.390658617,-0.014252526,2384.7380371,438449.5625,6814148.5,-2357.824951,91.767868042,30000.0,1.0
33_9-17,8.8515987396,1.5134158134,1.5973966122,105.525383,0.2969142497,3.156370163,79.697502136,2.3894660473,-0.016872019,2384.8898926,438449.5625,6814148.5,-2357.976563,95.614280701,30000.0,1.0
33_9-17,8.8515987396,1.4973939657,1.6024999619,106.42910767,0.3156085312,3.159160614,81.543678284,2.3832471371,-0.017379245,2385.0419922,438449.5625,6814148.5,-2358.128662,97.25,30000.0,1.0
33_9-17,8.8515987396,1.4626854658,1.5850718021,108.17304993,0.3311719298,3.1474425793,83.402587891,2.3818173409,-0.015146327,2385.1940918,438449.5625,6814148.5,-2358.280518,98.367195129,65000.0,1.0
33_9-17,8.8515987396,1.411788106,1.5294632912,110.32395172,0.3400000036,3.1360824108,82.888206482,2.3857042789,-0.013384365,2385.3459473,438449.5625,6814148.5,-2358.432373,99.945426941,65000.0,1.0
33_9-17,8.8515987396,1.3533307314,1.4506651163,112.46357727,0.3510816693,3.2132847309,81.876655579,2.3936963081,-0.014226756,2385.4980469,438449.5625,6814148.5,-2358.584473,100.91556549,65000.0,1.0
33_9-17,8.8515987396,1.2984839678,1.3791151047,113.56528473,0.3710188568,3.3487884998,80.85848999,2.396381855,-0.017444486,2385.6499023,438449.5625,6814148.5,-2358.736328,100.28585052,65000.0,1.0
33_9-17,8.8515987396,1.2540038824,1.3259961605,114.02877808,0.3745203316,3.5580101013,82.286888123,2.3941328526,-0.018999999,2385.802002,438449.5625,6814148.5,-2358.888184,97.582115173,65000.0,1.0
33_9-17,8.8515987396,1.2216801643,1.2864909172,114.57286072,0.3700000048,3.672221899,85.824813843,2.3922994137,-0.017789988,2385.9541016,438449.5625,6814148.0,-2359.040283,87.268615723,65000.0,1.0
33_9-17,8.8515987396,1.2020590305,1.2577831745,114.77282715,0.359130919,3.6490516663,88.009490967,2.3928215504,-0.017000001,2386.105957,438449.5625,6814148.0,-2359.192139,83.940048218,65000.0,1.0
33_9-17,8.8515987396,1.1941918135,1.2433717251,114.72298431,0.3554033339,3.5048971176,86.107315063,2.3958830833,-0.014598026,2386.2580566,438449.5625,6814148.0,-2359.343994,92.427627563,65000.0,1.0
33_9-17,8.8515987396,1.1980333328,1.2422956228,114.5925293,0.3599999845,3.2747497559,83.386154175,2.40051651,-0.01180544,2386.4099121,438449.53125,6814148.0,-2359.49585,97.108329773,65000.0,1.0
33_9-17,8.8515987396,1.2181069851,1.2535175085,113.32281494,0.3546491861,3.1028950214,82.515899658,2.3973140717,-0.006839353,2386.5620117,438449.53125,6814148.0,-2359.647949,97.346000671,65000.0,1.0
33_9-17,8.8515987396,1.2585402727,1.2793898582,111.23435211,0.344671756,3.0127952099,82.079391479,2.3949706554,-0.002815756,2386.7138672,438449.53125,6814148.0,-2359.799561,97.346000671,65000.0,1.0
33_9-17,8.8515987396,1.3100606203,1.3166185617,109.45244598,0.3241083622,2.9862999916,80.84866333,2.3986182213,0.0003594616,2386.8659668,438449.53125,6814148.0,-2359.95166,94.38167572,65000.0,1.0
33_9-17,8.8515987396,1.3588739634,1.361656189,108.01527405,0.3047328889,2.9791264534,77.666053772,2.4055991173,0.0008266624,2387.0180664,438449.53125,6814148.0,-2360.103516,81.347450256,65000.0,1.0
33_9-17,8.8515987396,1.4022330046,1.4109178782,106.82310486,0.3000000119,2.9460382462,76.837799072,2.4069142342,0.0023350001,2387.1699219,438449.53125,6814148.0,-2360.255371,75.773612976,65000.0,1.0
33_9-17,8.8515987396,1.4432592392,1.4606055021,105.72557831,0.3000000119,2.9443030357,77.545852661,2.4029345512,0.0022555194,2387.3220215,438449.53125,6814148.0,-2360.407471,79.150543213,65000.0,1.0
33_9-17,8.8515987396,1.4843115807,1.5133087635,104.83603668,0.3000000119,2.9597599506,80.144668579,2.4035878181,0.001,2387.473877,438449.53125,6814148.0,-2360.559326,79.065093994,65000.0,1.0
33_9-17,8.8515987396,1.5183665752,1.5657395124,104.55168152,0.3000000119,2.9167411327,82.810394287,2.4081180096,0.001,2387.6259766,438449.53125,6814148.0,-2360.711182,78.699516296,30000.0,1.0
33_9-17,8.8515987396,1.5349999666,1.5993571281,105.31935883,0.3102765381,2.8587832451,82.07559967,2.4125790596,0.001,2387.7780762,438449.53125,6814148.0,-2360.863037,78.073570251,30000.0,1.0
33_9-17,8.8515987396,1.5320801735,1.6038981676,106.71620178,0.3302313983,2.9128661156,80.254493713,2.4139070511,-0.001283462,2387.9299316,438449.53125,6814148.0,-2361.014893,77.447135925,30000.0,1.0
33_9-17,8.8515987396,1.5112415552,1.5846771002,108.26583099,0.3349068463,3.0470180511,79.857139587,2.4085974693,-0.004705827,2388.0820313,438449.5,6814148.0,-2361.166992,75.795654297,30000.0,1.0
33_9-17,8.8515987396,1.4737458229,1.5480757952,109.96061707,0.3350624442,3.2251024246,81.005462646,2.3961632252,-0.006566353,2388.2338867,438449.5,6814148.0,-2361.318848,73.107818604,65000.0,1.0
33_9-17,8.8515987396,1.426761508,1.5017935038,111.55479431,0.3400000036,3.3152124882,81.280250549,2.3902058601,-0.005310419,2388.3859863,438449.5,6814148.0,-2361.470703,70.492004395,65000.0,1.0
33_9-17,8.8515987396,1.372517705,1.4466919899,112.95123291,0.3450094461,3.3458330631,82.314735413,2.3913502693,-0.002879526,2388.5380859,438449.5,6814148.0,-2361.622803,66.620056152,65000.0,1.0
33_9-17,8.8515987396,1.3096964359,1.3794962168,114.09868622,0.3450131416,3.3789606094,84.12335968,2.3955395222,-0.002557981,2388.6899414,438449.5,6814148.0,-2361.774658,65.870071411,65000.0,1.0
33_9-17,8.8515987396,1.2415875196,1.3098897934,114.94694519,0.3449563682,3.315738678,85.276611328,2.3948905468,-0.002444276,2388.842041,438449.5,6814148.0,-2361.926514,70.599899292,65000.0,1.0
33_9-17,8.8515987396,1.1800489426,1.2513774633,115.64479828,0.3598514199,3.2261872292,85.258361816,2.3908894062,-0.002,2388.9938965,438449.5,6814148.0,-2362.078369,73.746284485,65000.0,1.0
33_9-17,8.8515987396,1.1348724365,1.2083410025,116.04903412,0.3700000048,3.1412887573,83.706871033,2.3914527893,-0.003099218,2389.1459961,438449.5,6814148.0,-2362.230469,74.0,65000.0,1.0
33_9-17,8.8515987396,1.1080582142,1.1794675589,116.19761658,0.3797611594,3.1588008404,84.182174683,2.3930082321,-0.002905295,2389.2980957,438449.5,6814148.0,-2362.382324,73.023887634,65000.0,1.0
33_9-17,8.8553876877,1.0953177214,1.1632391214,116.27573395,0.3899999857,3.2471418381,85.71963501,2.3969860077,-0.002,2389.4499512,438449.5,6814148.0,-2362.53418,71.514198303,65000.0,1.0
33_9-17,8.8593978882,1.091268301,1.1572827101,116.22588348,0.3899999857,3.3038284779,85.928886414,2.399782896,-0.000916058,2389.6020508,438449.5,6814148.0,-2362.686279,70.155151367,65000.0,1.0
33_9-17,8.8556566238,1.0944489241,1.1576910019,116.00812531,0.3804062903,3.3301000595,85.917678833,2.3989570141,0.0,2389.7539063,438449.46875,6814148.0,-2362.837891,70.089447021,65000.0,1.0
33_9-17,8.8515987396,1.1066894531,1.164785862,115.13159943,0.3652257025,3.2983877659,85.595161438,2.3992187977,-0.001073449,2389.9060059,438449.46875,6814148.0,-2362.98999,72.432289124,65000.0,1.0
33_9-17,8.8515987396,1.1287744045,1.1820191145,113.82978821,0.3552482724,3.2386217117,87.225608826,2.4014325142,-0.003068936,2390.0581055,438449.46875,6814148.0,-2363.141846,74.712760925,65000.0,1.0
33_9-17,8.8515987396,1.1595716476,1.2099757195,112.25567627,0.3500000238,3.1103377342,86.642677307,2.4033107758,-0.004532211,2390.2099609,438449.46875,6814148.0,-2363.293701,75.736076355,65000.0,1.0
33_9-17,8.8515987396,1.196973443,1.2430727482,110.82475281,0.3406188488,3.0228011608,83.585708618,2.4044370651,-0.006587322,2390.3620605,438449.46875,6814148.0,-2363.445801,76.0,65000.0,1.0
33_9-17,8.8515987396,1.2379919291,1.275310874,110.07324219,0.3346680105,3.026137352,80.620094299,2.4051070213,-0.009052193,2390.513916,438449.46875,6814148.0,-2363.597656,76.583503723,65000.0,1.0
33_9-17,8.8515987396,1.2802984715,1.307887435,109.32836914,0.3353545368,3.0270292759,79.284370422,2.4039521217,-0.00947616,2390.6660156,438449.46875,6814148.0,-2363.749512,76.90158844,65000.0,1.0
33_9-17,8.8515987396,1.3267593384,1.346000433,108.43845367,0.334615469,2.9973654747,81.182693481,2.4026999474,-0.009521583,2390.8178711,438449.46875,6814148.0,-2363.901367,76.615386963,65000.0,1.0
33_9-17,8.8515987396,1.3779762983,1.3919297457,107.34988403,0.3354156911,2.9130542278,83.255630493,2.4000322819,-0.008963008,2390.9699707,438449.46875,6814148.0,-2364.053467,76.864608765,65000.0,1.0
33_9-17,8.8515987396,1.4321699142,1.443852663,106.5631485,0.3163148165,2.8281662464,84.769676208,2.3959965706,-0.008,2391.1220703,438449.46875,6814148.0,-2364.205322,77.114044189,65000.0,1.0
33_9-17,8.8515987396,1.4890643358,1.5011073351,105.9006958,0.29546085,2.7563638687,82.842163086,2.3941326141,-0.005947154,2391.2739258,438449.46875,6814148.0,-2364.357178,76.796081543,30000.0,1.0
33_9-17,8.8515987396,1.5467288494,1.5632869005,104.89350891,0.2945165932,2.8007516861,78.757751465,2.3949296474,-0.004,2391.4260254,438449.4375,6814148.0,-2364.509277,76.137084961,30000.0,1.0
33_9-17,8.8515987396,1.6019022465,1.6257902384,104.22052765,0.304486841,2.9347832203,75.545639038,2.3996500969,-0.001968461,2391.5778809,438449.4375,6814148.0,-2364.660889,76.897369385,30000.0,1.0
33_9-17,8.8515987396,1.6493195295,1.6809425354,104.04455566,0.3055445552,3.0934402943,76.14604187,2.3994605541,-0.00050484,2391.7299805,438449.4375,6814148.0,-2364.812988,78.334159851,30000.0,1.0
33_9-17,8.8515987396,1.6816906929,1.7261748314,104.18865967,0.3044328988,3.1020646095,77.496749878,2.3956496716,-0.001,2391.8820801,438449.4375,6814148.0,-2364.965088,78.085067749,30000.0,1.0
33_9-17,8.8515987396,1.6981832981,1.7606432438,104.6528244,0.3144103289,3.073236227,78.125305176,2.388682127,-0.002500981,2392.0339355,438449.4375,6814148.0,-2365.116699,77.36026001,30000.0,1.0
33_9-17,8.8618497849,1.6989270449,1.7788170576,105.66950226,0.3199999928,3.0370218754,76.855361938,2.3909828663,-0.004996141,2392.1860352,438449.4375,6814148.0,-2365.268799,78.047592163,30000.0,1.0
33_9-17,8.875,1.6858209372,1.7785464525,106.83492279,0.3156508207,2.9667999744,77.647018433,2.3951964378,-0.007485062,2392.3378906,438449.4375,6814148.0,-2365.420654,78.532539368,30000.0,1.0
33_9-17,8.8729753494,1.659948349,1.7560156584,108.00572968,0.3100000024,2.9228098392,80.110481262,2.3989596367,-0.00998391,2392.4899902,438449.4375,6814148.0,-2365.57251,78.141838074,65000.0,1.0
33_9-17,8.8683071136,1.6234339476,1.710426569,108.97216034,0.314304024,2.8853833675,83.345809937,2.3990848064,-0.011489699,2392.6420898,438449.4375,6814148.0,-2365.724609,77.461997986,65000.0,1.0
33_9-17,8.8636388779,1.5790605545,1.6553177834,109.37097931,0.3242745996,2.9229643345,85.134552002,2.3977739811,-0.011512558,2392.7939453,438449.4375,6814148.0,-2365.876465,77.070594788,65000.0,1.0
33_9-17,8.8589706421,1.5286376476,1.6020642519,109.93943024,0.3299999833,2.9956111908,86.032325745,2.3954241276,-0.01051559,2392.9460449,438449.4375,6814148.0,-2366.02832,77.287857056,65000.0,1.0
33_9-17,8.85430336,1.4718471766,1.5500166416,110.52661133,0.3299999833,3.083283186,87.107208252,2.3947329521,-0.00855602,2393.0979004,438449.40625,6814148.0,-2366.180176,77.211013794,65000.0,1.0
33_9-17,8.8515987396,1.4165495634,1.4985951185,111.37164307,0.3341977596,3.0981771946,86.155082703,2.3976149559,-0.006041859,2393.25,438449.40625,6814148.0,-2366.332275,77.604942322,65000.0,1.0
33_9-17,8.8515987396,1.3684099913,1.4534167051,112.42525482,0.3441751897,3.1048543453,84.632751465,2.4036567211,-0.003569558,2393.4020996,438449.40625,6814148.0,-2366.484131,78.063140869,65000.0,1.0
33_9-17,8.8515987396,1.3311545849,1.4189254045,112.51708221,0.3541460037,3.1296327114,83.097763062,2.4105217457,-0.003421395,2393.5539551,438449.40625,6814148.0,-2366.635986,78.292701721,65000.0,1.0
33_9-17,8.8515987396,1.3036655188,1.3926731348,112.60570526,0.3517719209,3.2177307606,83.783164978,2.413018465,-0.005941398,2393.7060547,438449.40625,6814148.0,-2366.788086,77.382896423,65000.0,1.0
33_9-17,8.8515987396,1.2829238176,1.3696942329,113.14549255,0.3359085321,3.3019223213,84.034072876,2.4111227989,-0.008405327,2393.8579102,438449.40625,6814148.0,-2366.939697,76.5,65000.0,1.0
33_9-17,8.8515987396,1.2649644613,1.346878767,113.45931244,0.3381378353,3.3341517448,83.456466675,2.4066228867,-0.010466185,2394.0100098,438449.40625,6814148.0,-2367.091797,76.093109131,65000.0,1.0
33_9-17,8.8515987396,1.2469497919,1.323546648,113.31919861,0.3580797613,3.3520073891,83.922218323,2.4012153149,-0.011,2394.1618652,438449.40625,6814148.0,-2367.243408,75.399002075,65000.0,1.0
33_9-17,8.8515987396,1.2278865576,1.3009833097,113.400383,0.3780155182,3.2838764191,85.274803162,2.4001393318,-0.010078131,2394.3139648,438449.40625,6814148.0,-2367.395508,75.450386047,65000.0,1.0
33_9-17,8.8515987396,1.2071382999,1.2803288698,113.81955719,0.3820296228,3.2149407864,83.306755066,2.3988428116,-0.008084372,2394.4660645,438449.40625,6814148.0,-2367.547607,75.849632263,65000.0,1.0
33_9-17,8.8515987396,1.1904371977,1.2612295151,114.11888123,0.3660373688,3.1690735817,79.79473877,2.3973035812,-0.006544442,2394.6179199,438449.375,6814148.0,-2367.699219,76.0,65000.0,1.0
33_9-17,8.8515987396,1.178776741,1.2450041771,114.33934021,0.356066227,3.2189030647,79.26423645,2.3989028931,-0.006906603,2394.7700195,438449.375,6814148.0,-2367.851318,75.508277893,65000.0,1.0
33_9-17,8.8515987396,1.1740000248,1.235388279,114.24394226,0.3460985422,3.3281724453,82.95664978,2.4043288231,-0.008450323,2394.921875,438449.375,6814148.0,-2368.003174,74.067245483,65000.0,1.0
33_9-17,8.8515987396,1.1741201878,1.2323999405,113.84484863,0.3400000036,3.4498152733,86.775367737,2.4069957733,-0.009447185,2395.0739746,438449.375,6814148.0,-2368.155029,71.933296204,65000.0,1.0
33_9-17,8.8515987396,1.1772177219,1.2339038849,113.33006287,0.3361436427,3.4928789139,85.498344421,2.4020352364,-0.009110141,2395.2260742,438449.375,6814148.0,-2368.307129,70.828453064,65000.0,1.0
33_9-17,8.8515987396,1.1832381487,1.2411688566,112.66997528,0.3376675546,3.3889145851,83.661361694,2.3942883015,-0.006671981,2395.3779297,438449.375,6814148.0,-2368.458984,71.941688538,65000.0,1.0
33_9-17,8.8515987396,1.190158844,1.2545934916,112.26194763,0.3461948931,3.2555201054,82.336280823,2.3963432312,-0.003680864,2395.5300293,438449.375,6814148.0,-2368.61084,72.059745789,65000.0,1.0
33_9-17,8.8515987396,1.1951473951,1.2666426897,112.40749359,0.3437726498,3.1626074314,81.832687378,2.406976223,-0.001126885,2395.6818848,438449.375,6814148.0,-2368.762695,72.12726593,65000.0,1.0
33_9-17,8.8515987396,1.2000513077,1.2718750238,112.95625305,0.3500000238,3.1078829765,81.804702759,2.4161875248,-0.001302904,2395.8339844,438449.375,6814148.0,-2368.914795,72.84375,65000.0,1.0
33_9-17,8.8515987396,1.202046752,1.2717545033,113.52365112,0.3462725282,3.0695056915,83.017028809,2.4148035049,-0.004296135,2395.986084,438449.375,6814148.0,-2369.06665,72.347686768,65000.0,1.0
33_9-17,8.8515987396,1.2039999962,1.2683175802,113.88150787,0.3400000036,3.0535926819,82.255096436,2.4048285484,-0.006859577,2396.1379395,438449.375,6814148.0,-2369.218506,69.862869263,65000.0,1.0
33_9-17,8.8515987396,1.2039999962,1.2624735832,113.83166504,0.332667321,3.1245598793,81.739570618,2.3997235298,-0.007146304,2396.2900391,438449.34375,6814148.0,-2369.370361,68.233268738,65000.0,1.0
33_9-17,8.8515987396,1.2039849758,1.2577433586,113.61781311,0.3309313357,3.1911633015,83.053405762,2.402575016,-0.006,2396.4418945,438449.34375,6814148.0,-2369.522217,71.048606873,65000.0,1.0
33_9-17,8.8515987396,1.2030254602,1.2555378675,113.15515137,0.3500000238,3.2453613281,85.452651978,2.4118292332,-0.005157167,2396.5939941,438449.34375,6814148.0,-2369.674316,74.926895142,65000.0,1.0
33_9-17,8.8515987396,1.2050631046,1.2559418678,112.86407471,0.3535929024,3.2592020035,85.419143677,2.4124011993,-0.004,2396.7460938,438449.34375,6814148.0,-2369.826416,76.191596985,65000.0,1.0
33_9-17,8.8515987396,1.211107254,1.2602208853,112.69319916,0.3528798521,3.2226595879,83.848495483,2.4115536213,-0.004832474,2396.8979492,438449.34375,6814148.0,-2369.978027,74.126991272,65000.0,1.0
33_9-17,8.8515987396,1.2241196632,1.268774271,112.21699524,0.3435375094,3.1350133419,84.328674316,2.4022455215,-0.006,2397.0500488,438449.34375,6814148.0,-2370.130127,73.265312195,65000.0,1.0
33_9-17,8.8515987396,1.2440555096,1.2815318108,111.45394897,0.3464850783,3.1213617325,84.994728088,2.3985145092,-0.006821577,2397.2019043,438449.34375,6814148.0,-2370.281982,74.71660614,65000.0,1.0
33_9-17,8.8515987396,1.2699967623,1.2974854708,110.68618774,0.3400000036,3.1638274193,83.931747437,2.4030880928,-0.007591468,2397.3540039,438449.34375,6814148.0,-2370.433838,76.325660706,65000.0,1.0
33_9-17,8.8515987396,1.2989310026,1.3190288544,109.82369995,0.3330924213,3.1633467674,82.349159241,2.406452179,-0.007811251,2397.5061035,438449.34375,6814148.0,-2370.585938,74.8775177,65000.0,1.0
33_9-17,8.8515987396,1.33284235,1.3496297598,109.05982208,0.3199999928,3.098685503,79.233482361,2.4091784954,-0.009402417,2397.657959,438449.34375,6814148.0,-2370.737793,71.291732788,65000.0,1.0
33_9-17,8.8515987396,1.368694663,1.3889980316,108.22505188,0.3165913522,3.0177021027,78.061088562,2.4031820297,-0.011200481,2397.8100586,438449.34375,6814148.0,-2370.889648,71.620346069,65000.0,1.0
33_9-17,8.8515987396,1.4056022167,1.4335421324,107.46614075,0.3100000024,2.9587883949,77.747032166,2.3973793983,-0.012204193,2397.9619141,438449.3125,6814148.0,-2371.041504,77.828140259,65000.0,1.0
33_9-17,8.8515987396,1.443505764,1.4786422253,107.0641861,0.3066418469,2.9506435394,78.508377075,2.3952701092,-0.012186943,2398.1140137,438449.3125,6814148.0,-2371.193604,78.340408325,65000.0,1.0
33_9-17,8.8515987396,1.4804352522,1.521132946,106.33350372,0.3000000119,3.0214905739,81.414985657,2.3966987133,-0.012428953,2398.2658691,438449.3125,6814148.0,-2371.345215,78.339996338,65000.0,1.0
33_9-17,8.8515987396,1.5133700371,1.5585336685,106.26604462,0.3000000119,3.085321188,83.843910217,2.3981952667,-0.010389532,2398.4179688,438449.3125,6814148.0,-2371.497314,76.860244751,65000.0,1.0
33_9-17,8.8515987396,1.5414015055,1.5871516466,106.43280792,0.3032798171,3.0499908924,86.923446655,2.3967072964,-0.010225449,2398.5700684,438449.3125,6814148.0,-2371.649414,74.922019958,65000.0,1.0
33_9-17,8.8515987396,1.5634800196,1.605730176,106.53251648,0.3100000024,2.9768471718,87.346038818,2.3922178745,-0.009770039,2398.7219238,438449.3125,6814148.0,-2371.801025,73.436988831,65000.0,1.0
33_9-17,8.8515987396,1.5795857906,1.6164886951,106.56781006,0.3132186532,2.9808554649,84.180282593,2.3917942047,-0.01138215,2398.8740234,438449.3125,6814148.0,-2371.953125,73.117927551,65000.0,1.0
33_9-17,8.8515987396,1.5906903744,1.6223464012,106.46804047,0.3168039024,3.0128185749,82.476097107,2.3894784451,-0.013515616,2399.0258789,438449.3125,6814148.0,-2372.10498,76.479415894,65000.0,1.0
33_9-17,8.8515987396,1.5958402157,1.6262377501,106.36827087,0.3100000024,2.9687788486,81.296379089,2.3909306526,-0.016000001,2399.1779785,438449.3125,6814148.0,-2372.256836,77.5,65000.0,1.0
33_9-17,8.8515987396,1.5959999561,1.6313538551,106.30787659,0.3162918389,2.9805924892,83.110946655,2.3913145065,-0.014876828,2399.3300781,438449.3125,6814148.0,-2372.408936,78.050537109,65000.0,1.0
33_9-17,8.8515987396,1.592146039,1.6391277313,106.33279419,0.3268876076,2.9792392254,83.663902283,2.3990957737,-0.011885382,2399.4819336,438449.3125,6814148.0,-2372.560791,78.549713135,65000.0,1.0
33_9-17,8.8515987396,1.5881551504,1.6451179981,106.365448,0.3199999928,3.0397925377,82.108543396,2.4022579193,-0.008526897,2399.6340332,438449.28125,6814148.0,-2372.712646,75.841323853,65000.0,1.0
